lib/features/admin/admin_add_partner_screen.dart	widgets/branded_app_bar.dart
lib/features/admin/admin_add_partner_screen.dart	../../services/supabase_service.dart
lib/features/admin/admin_add_partner_screen.dart	core/theme/app_colors.dart
lib/features/admin/admin_create_promotion_screen.dart	widgets/branded_app_bar.dart
lib/features/admin/admin_create_promotion_screen.dart	../../services/supabase_service.dart
lib/features/admin/admin_create_promotion_screen.dart	../../services/promotion_campaign_service.dart
lib/features/admin/admin_create_promotion_screen.dart	core/theme/app_colors.dart
lib/features/admin/admin_dashboard_screen.dart	core/theme/app_colors.dart
lib/features/admin/admin_dashboard_screen.dart	widgets/branded_app_bar.dart
lib/features/admin/admin_dashboard_screen.dart	../../services/chat_service.dart
lib/features/admin/admin_edit_partner_screen.dart	core/theme/app_colors.dart
lib/features/admin/admin_edit_partner_screen.dart	widgets/branded_app_bar.dart
lib/features/admin/admin_members_screen.dart	../../services/admin_service.dart
lib/features/admin/admin_members_screen.dart	core/theme/app_colors.dart
lib/features/admin/admin_overview_screen.dart	../../services/admin_service.dart
lib/features/admin/admin_overview_screen.dart	../../models/admin_dashboard_model.dart
lib/features/admin/admin_overview_screen.dart	../auth/deal_selection_page.dart
lib/features/admin/admin_overview_screen.dart	core/theme/app_colors.dart
lib/features/admin/admin_partners_screen.dart	../../services/admin_service.dart
lib/features/admin/admin_partners_screen.dart	../../services/notification_service.dart
lib/features/admin/admin_partners_screen.dart	../auth/discount_management_page.dart
lib/features/admin/admin_partners_screen.dart	core/theme/app_colors.dart
lib/features/admin/admin_partner_detail_screen.dart	widgets/branded_app_bar.dart
lib/features/admin/admin_partner_detail_screen.dart	../../services/notification_service.dart
lib/features/admin/admin_partner_detail_screen.dart	../auth/discount_management_page.dart
lib/features/admin/admin_partner_detail_screen.dart	core/theme/app_colors.dart
lib/features/admin/admin_promotions_screen.dart	../../services/supabase_service.dart
lib/features/admin/admin_promotion_detail_screen.dart	widgets/branded_app_bar.dart
lib/features/admin/admin_promotion_detail_screen.dart	../../services/supabase_service.dart
lib/features/admin/admin_promotion_detail_screen.dart	../../services/notification_service.dart
lib/features/admin/admin_promotion_detail_screen.dart	../../services/promotion_campaign_service.dart
lib/features/admin/admin_promotion_detail_screen.dart	core/theme/app_colors.dart
lib/features/admin/admin_settings_screen.dart	../../services/supabase_service.dart
lib/features/admin/admin_settings_screen.dart	../auth/welcome_page.dart
lib/features/admin/admin_settings_screen.dart	core/theme/app_colors.dart
lib/features/admin/admin_support_inbox_screen.dart	../../models/chat_conversation.dart
lib/features/admin/admin_support_inbox_screen.dart	../../models/chat_message.dart
lib/features/admin/admin_support_inbox_screen.dart	../../services/chat_service.dart
lib/features/admin/admin_support_inbox_screen.dart	../../services/supabase_service.dart
lib/features/admin/admin_support_inbox_screen.dart	../chat/chat_thread_page.dart
lib/features/auth/admin_chat_page.dart	widgets/branded_app_bar.dart
lib/features/auth/admin_chat_page.dart	../../models/chat_conversation.dart
lib/features/auth/admin_chat_page.dart	../../services/chat_service.dart
lib/features/auth/admin_chat_page.dart	../../services/supabase_service.dart
lib/features/auth/admin_chat_page.dart	../chat/chat_thread_page.dart
lib/features/auth/business_profile_page.dart	widgets/branded_app_bar.dart
lib/features/auth/business_profile_page.dart	../../services/supabase_service.dart
lib/features/auth/business_profile_page.dart	../../services/navigation_service.dart
lib/features/auth/business_profile_page.dart	../../services/paystack_service.dart
lib/features/auth/business_profile_page.dart	../../services/admin_service.dart
lib/features/auth/business_profile_page.dart	../../services/notification_service.dart
lib/features/auth/business_profile_page.dart	../trusted_partner/tp_payment_terms_page.dart
lib/features/auth/change_password_page.dart	widgets/branded_app_bar.dart
lib/features/auth/change_password_page.dart	../../services/supabase_service.dart
lib/features/auth/deactivation_confirmation_page.dart	widgets/branded_app_bar.dart
lib/features/auth/deal_authorization_dashboard.dart	widgets/branded_app_bar.dart
lib/features/auth/deal_authorization_dashboard.dart	../../models/deal_authorization.dart
lib/features/auth/deal_authorization_dashboard.dart	../../services/discount_service.dart
lib/features/auth/deal_authorization_dashboard.dart	../../services/deal_authorization_service.dart
lib/features/auth/deal_authorization_dashboard.dart	../../services/supabase_service.dart
lib/features/auth/deal_authorization_dashboard.dart	../../core/utils/display_name_helpers.dart
lib/features/auth/deal_authorization_request_page.dart	widgets/branded_app_bar.dart
lib/features/auth/deal_authorization_request_page.dart	../../models/discount.dart
lib/features/auth/deal_authorization_request_page.dart	../../services/deal_authorization_service.dart
lib/features/auth/deal_authorization_request_page.dart	../../services/supabase_service.dart
lib/features/auth/deal_selection_page.dart	widgets/branded_app_bar.dart
lib/features/auth/deal_selection_page.dart	../../models/discount.dart
lib/features/auth/deal_selection_page.dart	../../models/deal_schedule.dart
lib/features/auth/deal_selection_page.dart	../../services/discount_service.dart
lib/features/auth/deal_selection_page.dart	../../services/supabase_service.dart
lib/features/auth/discount_management_page.dart	widgets/branded_app_bar.dart
lib/features/auth/discount_management_page.dart	../../models/discount.dart
lib/features/auth/discount_management_page.dart	../../models/deal_schedule.dart
lib/features/auth/discount_management_page.dart	../../services/discount_service.dart
lib/features/auth/discount_management_page.dart	../../services/supabase_service.dart
lib/features/auth/discount_management_page.dart	../../widgets/deal_schedule_widget.dart
lib/features/auth/discount_selection_page.dart	widgets/branded_app_bar.dart
lib/features/auth/discount_selection_page.dart	../../models/discount.dart
lib/features/auth/discount_selection_page.dart	../../services/discount_service.dart
lib/features/auth/discount_selection_page.dart	../../services/supabase_service.dart
lib/features/auth/forgot_password_page.dart	widgets/branded_app_bar.dart
